time,price actual,predicted_price,signal,price_change_pct
2015-01-07 23:00:00+00:00,73.73,70.253876,SELL,-2.3459337
2015-01-08 00:00:00+00:00,70.99,68.60577,HOLD,-1.4492296
2015-01-08 01:00:00+00:00,68.3,67.61151,SELL,-4.080106
2015-01-08 02:00:00+00:00,64.22,64.85289,SELL,-3.1424117
2015-01-08 03:00:00+00:00,63.53,62.814945,BUY,4.813604
2015-01-08 04:00:00+00:00,66.7,65.83861,BUY,8.303434
2015-01-08 05:00:00+00:00,69.79,71.30547,BUY,7.7874303
2015-01-08 06:00:00+00:00,75.57,76.85834,BUY,6.6521897
2015-01-08 07:00:00+00:00,82.36,81.9711,BUY,6.2362785
2015-01-08 08:00:00+00:00,87.03,87.083046,BUY,4.2802224
2015-01-08 09:00:00+00:00,91.08,90.810394,HOLD,-0.94247526
2015-01-08 10:00:00+00:00,89.29,89.95453,SELL,-4.488801
2015-01-08 11:00:00+00:00,85.45,85.91665,SELL,-5.592914
2015-01-08 12:00:00+00:00,80.33,81.111404,SELL,-4.483694
2015-01-08 13:00:00+00:00,77.33,77.47462,HOLD,-1.9371225
2015-01-08 14:00:00+00:00,77.03,75.97384,HOLD,1.4096344
2015-01-08 15:00:00+00:00,78.15,77.04479,BUY,3.65391
2015-01-08 16:00:00+00:00,80.48,79.85994,BUY,9.640415
2015-01-08 17:00:00+00:00,90.87,87.55877,BUY,6.160047
2015-01-08 18:00:00+00:00,94.11,92.95243,HOLD,-0.7412918
2015-01-08 19:00:00+00:00,90.26,92.26338,SELL,-7.5303736
2015-01-08 20:00:00+00:00,84.66,85.315605,SELL,-7.430834
2015-01-08 21:00:00+00:00,77.05,78.975945,SELL,-7.6949744
2015-01-08 22:00:00+00:00,73.14,72.898766,SELL,-5.2705984
2015-01-08 23:00:00+00:00,67.7,69.056564,SELL,-9.832443
2015-01-09 00:00:00+00:00,61.05,62.266617,SELL,-6.883719
2015-01-09 01:00:00+00:00,59.61,57.98036,HOLD,0.16536394
2015-01-09 02:00:00+00:00,58.65,58.076237,HOLD,-0.08842421
2015-01-09 03:00:00+00:00,58.4,58.024883,BUY,6.5332336
2015-01-09 04:00:00+00:00,59.77,61.815784,BUY,8.285178
2015-01-09 05:00:00+00:00,68.38,66.93733,BUY,14.568586
2015-01-09 06:00:00+00:00,75.5,76.689156,BUY,5.2324953
2015-01-09 07:00:00+00:00,81.67,80.70191,BUY,4.591066
2015-01-09 08:00:00+00:00,85.8,84.40699,BUY,5.7919846
2015-01-09 09:00:00+00:00,92.0,89.29583,HOLD,1.2385999
2015-01-09 10:00:00+00:00,89.66,90.40185,SELL,-4.4896464
2015-01-09 11:00:00+00:00,85.5,86.343124,SELL,-6.303468
2015-01-09 12:00:00+00:00,81.22,80.90051,SELL,-3.2999232
2015-01-09 13:00:00+00:00,77.08,78.23086,SELL,-3.1559873
2015-01-09 14:00:00+00:00,77.33,75.7619,BUY,2.309596
2015-01-09 15:00:00+00:00,80.09,77.511696,BUY,4.9269986
2015-01-09 16:00:00+00:00,81.64,81.330696,BUY,8.6757
2015-01-09 17:00:00+00:00,88.51,88.3867,HOLD,1.9841654
2015-01-09 18:00:00+00:00,89.0,90.14044,SELL,-3.786985
2015-01-09 19:00:00+00:00,87.11,86.72684,SELL,-3.770772
2015-01-09 20:00:00+00:00,82.13,83.456566,SELL,-7.1706004
2015-01-09 21:00:00+00:00,78.39,77.47223,SELL,-5.690102
2015-01-09 22:00:00+00:00,72.17,73.06398,SELL,-10.279647
2015-01-09 23:00:00+00:00,61.8,65.55326,SELL,-11.628272
2015-01-10 00:00:00+00:00,59.46,57.93055,SELL,-2.359407
2015-01-10 01:00:00+00:00,55.97,56.563732,SELL,-4.319475
2015-01-10 02:00:00+00:00,55.03,54.120476,HOLD,-1.3812791
2015-01-10 03:00:00+00:00,54.53,53.37292,BUY,3.8506463
2015-01-10 04:00:00+00:00,55.44,55.428123,BUY,3.6404443
2015-01-10 05:00:00+00:00,57.22,57.445953,BUY,14.245728
2015-01-10 06:00:00+00:00,63.84,65.62955,BUY,7.507095
2015-01-10 07:00:00+00:00,71.4,70.55642,BUY,6.364899
2015-01-10 08:00:00+00:00,74.51,75.047264,BUY,3.6949575
2015-01-10 09:00:00+00:00,77.05,77.82023,HOLD,-1.6394522
2015-01-10 10:00:00+00:00,75.49,76.5444,SELL,-2.6441298
2015-01-10 11:00:00+00:00,74.23,74.52047,SELL,-3.3951924
2015-01-10 12:00:00+00:00,74.0,71.99036,HOLD,-1.043343
2015-01-10 13:00:00+00:00,72.86,71.23925,HOLD,-0.6974801
2015-01-10 14:00:00+00:00,69.68,70.74237,HOLD,-0.79698294
2015-01-10 15:00:00+00:00,68.36,70.178566,BUY,3.8205261
2015-01-10 16:00:00+00:00,71.77,72.85976,BUY,8.523777
2015-01-10 17:00:00+00:00,77.55,79.07016,HOLD,1.6370406
2015-01-10 18:00:00+00:00,78.67,80.36457,HOLD,-1.9501127
2015-01-10 19:00:00+00:00,78.46,78.79737,SELL,-2.9151359
2015-01-10 20:00:00+00:00,78.1,76.50032,SELL,-3.907929
2015-01-10 21:00:00+00:00,70.98,73.51074,SELL,-10.214962
2015-01-10 22:00:00+00:00,62.14,66.00165,SELL,-13.077773
2015-01-10 23:00:00+00:00,60.35,57.370102,SELL,-2.8689303
2015-01-11 00:00:00+00:00,54.98,55.724194,SELL,-5.258081
2015-01-11 01:00:00+00:00,53.36,52.79417,SELL,-2.3677146
2015-01-11 02:00:00+00:00,52.62,51.544155,HOLD,-1.4566469
2015-01-11 03:00:00+00:00,49.17,50.79334,SELL,-4.24657
2015-01-11 04:00:00+00:00,47.97,48.636364,HOLD,0.6715043
2015-01-11 05:00:00+00:00,49.1,48.96296,BUY,3.8267844
2015-01-11 06:00:00+00:00,49.91,50.836666,BUY,3.523994
2015-01-11 07:00:00+00:00,51.53,52.628147,BUY,5.258357
2015-01-11 08:00:00+00:00,55.87,55.395523,BUY,6.8241158
2015-01-11 09:00:00+00:00,55.81,59.175777,SELL,-4.6998773
2015-01-11 10:00:00+00:00,54.7,56.39459,SELL,-3.7818234
2015-01-11 11:00:00+00:00,52.89,54.261845,SELL,-2.8238697
2015-01-11 12:00:00+00:00,54.58,52.72956,HOLD,0.79184026
2015-01-11 13:00:00+00:00,54.82,53.147095,HOLD,-0.04806853
2015-01-11 14:00:00+00:00,52.08,53.121548,SELL,-2.5965037
2015-01-11 15:00:00+00:00,52.05,51.742245,BUY,7.649043
2015-01-11 16:00:00+00:00,55.59,55.70003,BUY,27.700598
2015-01-11 17:00:00+00:00,77.6,71.12927,BUY,12.991041
2015-01-11 18:00:00+00:00,80.36,80.369705,HOLD,1.6822417
2015-01-11 19:00:00+00:00,82.29,81.72172,HOLD,-0.6067724
2015-01-11 20:00:00+00:00,82.47,81.22585,SELL,-4.126076
2015-01-11 21:00:00+00:00,78.06,77.87441,SELL,-9.68257
2015-01-11 22:00:00+00:00,70.13,70.33417,SELL,-14.479605
2015-01-11 23:00:00+00:00,60.81,60.15006,SELL,-6.0521903
2015-01-12 00:00:00+00:00,58.27,56.509663,SELL,-2.2785578
2015-01-12 01:00:00+00:00,53.65,55.222057,SELL,-6.1869364
2015-01-12 02:00:00+00:00,51.95,51.805504,HOLD,-0.5769227
2015-01-12 03:00:00+00:00,51.4,51.506626,BUY,6.50594
2015-01-12 04:00:00+00:00,52.93,54.857616,BUY,10.228909
2015-01-12 05:00:00+00:00,58.8,60.468952,BUY,16.173618
2015-01-12 06:00:00+00:00,70.52,70.24897,BUY,9.7127695
2015-01-12 07:00:00+00:00,75.72,77.07209,BUY,3.8267698
2015-01-12 08:00:00+00:00,81.92,80.02146,BUY,6.2115507
2015-01-12 09:00:00+00:00,85.63,84.992035,HOLD,-0.6562164
2015-01-12 10:00:00+00:00,86.76,84.4343,HOLD,-0.9948159
2015-01-12 11:00:00+00:00,82.78,83.59434,SELL,-4.8390064
2015-01-12 12:00:00+00:00,76.7,79.5492,SELL,-7.0986114
2015-01-12 13:00:00+00:00,74.35,73.90231,HOLD,-1.2712094
2015-01-12 14:00:00+00:00,73.6,72.96286,BUY,2.3874698
2015-01-12 15:00:00+00:00,74.74,74.70483,BUY,4.847427
2015-01-12 16:00:00+00:00,76.34,78.32609,BUY,8.558343
2015-01-12 17:00:00+00:00,84.23,85.0295,HOLD,1.9848924
2015-01-12 18:00:00+00:00,87.72,86.71725,HOLD,-0.15132582
2015-01-12 19:00:00+00:00,86.54,86.58602,SELL,-4.924415
2015-01-12 20:00:00+00:00,81.3,82.32217,SELL,-8.186999
2015-01-12 21:00:00+00:00,69.06,75.58245,SELL,-18.90957
2015-01-12 22:00:00+00:00,62.43,61.290134,SELL,-9.873085
2015-01-12 23:00:00+00:00,55.61,55.238907,SELL,-4.232623
2015-01-13 00:00:00+00:00,52.54,52.900852,SELL,-5.0708914
2015-01-13 01:00:00+00:00,50.97,50.218307,HOLD,-0.95406353
2015-01-13 02:00:00+00:00,49.57,49.739193,HOLD,-1.1426178
2015-01-13 03:00:00+00:00,48.74,49.170864,BUY,3.6037354
2015-01-13 04:00:00+00:00,49.56,50.942852,BUY,9.2661705
2015-01-13 05:00:00+00:00,53.96,55.663303,BUY,15.930377
2015-01-13 06:00:00+00:00,65.89,64.53068,BUY,13.053139
2015-01-13 07:00:00+00:00,73.97,72.95396,BUY,5.5264044
2015-01-13 08:00:00+00:00,78.25,76.98569,BUY,7.471101
2015-01-13 09:00:00+00:00,83.44,82.737366,HOLD,-0.45735407
2015-01-13 10:00:00+00:00,81.74,82.35896,SELL,-3.0515647
2015-01-13 11:00:00+00:00,78.22,79.845726,SELL,-5.5581274
2015-01-13 12:00:00+00:00,74.18,75.4078,SELL,-6.0902476
2015-01-13 13:00:00+00:00,69.45,70.81528,SELL,-3.7669442
2015-01-13 14:00:00+00:00,69.58,68.147705,BUY,4.28464
2015-01-13 15:00:00+00:00,72.97,71.06759,BUY,7.7775016
2015-01-13 16:00:00+00:00,75.59,76.59487,BUY,9.344961
2015-01-13 17:00:00+00:00,86.26,83.75263,BUY,4.650341
2015-01-13 18:00:00+00:00,88.57,87.647415,HOLD,-1.0936774
2015-01-13 19:00:00+00:00,87.32,86.688835,SELL,-4.3906174
2015-01-13 20:00:00+00:00,80.78,82.88266,SELL,-9.962309
2015-01-13 21:00:00+00:00,77.41,74.62563,SELL,-6.267235
2015-01-13 22:00:00+00:00,67.0,69.94867,SELL,-15.524788
2015-01-13 23:00:00+00:00,60.23,59.089287,SELL,-5.6424117
2015-01-14 00:00:00+00:00,54.69,55.755226,SELL,-6.413872
2015-01-14 01:00:00+00:00,53.88,52.179157,HOLD,0.055605702
2015-01-14 02:00:00+00:00,53.19,52.20817,HOLD,-0.7188848
2015-01-14 03:00:00+00:00,52.57,51.832855,BUY,7.2833962
2015-01-14 04:00:00+00:00,57.13,55.608047,BUY,16.166254
2015-01-14 05:00:00+00:00,70.06,64.597786,BUY,22.261955
2015-01-14 06:00:00+00:00,76.53,78.978516,BUY,5.0903354
2015-01-14 07:00:00+00:00,83.97,82.99879,BUY,6.474013
2015-01-14 08:00:00+00:00,92.24,88.37214,BUY,8.286356
2015-01-14 09:00:00+00:00,97.95,95.69497,HOLD,-1.6504993
2015-01-14 10:00:00+00:00,94.52,94.115524,SELL,-4.961353
2015-01-14 11:00:00+00:00,86.31,89.44612,SELL,-9.528005
2015-01-14 12:00:00+00:00,79.91,80.92369,SELL,-6.4160547
2015-01-14 13:00:00+00:00,76.06,75.73158,HOLD,-1.9884971
2015-01-14 14:00:00+00:00,75.64,74.22566,BUY,2.2655373
2015-01-14 15:00:00+00:00,77.09,75.90727,BUY,4.5915613
2015-01-14 16:00:00+00:00,79.62,79.3926,BUY,9.951166
2015-01-14 17:00:00+00:00,88.06,87.29309,BUY,2.666645
2015-01-14 18:00:00+00:00,88.75,89.62089,SELL,-3.624982
2015-01-14 19:00:00+00:00,86.91,86.37215,SELL,-5.0997663
2015-01-14 20:00:00+00:00,79.91,81.96737,SELL,-10.323348
2015-01-14 21:00:00+00:00,70.11,73.50559,SELL,-15.745187
2015-01-14 22:00:00+00:00,59.27,61.932,SELL,-16.014349
2015-01-14 23:00:00+00:00,49.14,52.013992,SELL,-11.784749
2015-01-15 00:00:00+00:00,45.38,45.884274,SELL,-6.2141514
2015-01-15 01:00:00+00:00,43.68,43.032955,SELL,-3.197619
2015-01-15 02:00:00+00:00,42.49,41.656925,HOLD,-0.78502846
2015-01-15 03:00:00+00:00,40.7,41.329906,BUY,5.190003
2015-01-15 04:00:00+00:00,41.48,43.47493,BUY,8.748986
2015-01-15 05:00:00+00:00,46.24,47.278545,BUY,21.032862
2015-01-15 06:00:00+00:00,56.67,57.222576,BUY,21.306458
2015-01-15 07:00:00+00:00,69.9,69.41468,BUY,8.453922
2015-01-15 08:00:00+00:00,76.22,75.28294,BUY,6.291896
2015-01-15 09:00:00+00:00,79.18,80.01967,SELL,-3.3183045
2015-01-15 10:00:00+00:00,77.66,77.36437,SELL,-5.4448967
2015-01-15 11:00:00+00:00,70.25,73.15196,SELL,-13.871786
2015-01-15 12:00:00+00:00,57.96,63.00448,SELL,-13.65329
2015-01-15 13:00:00+00:00,54.4,54.402294,SELL,-2.7383673
2015-01-15 14:00:00+00:00,53.87,52.91256,BUY,3.16252
2015-01-15 15:00:00+00:00,57.8,54.58593,BUY,19.745966
2015-01-15 16:00:00+00:00,65.77,65.36445,BUY,17.847448
2015-01-15 17:00:00+00:00,78.95,77.030334,BUY,6.5819902
2015-01-15 18:00:00+00:00,80.36,82.100464,SELL,-3.9249527
2015-01-15 19:00:00+00:00,79.38,78.87806,SELL,-7.5814037
2015-01-15 20:00:00+00:00,70.31,72.897995,SELL,-16.351227
2015-01-15 21:00:00+00:00,56.77,60.97828,SELL,-15.961594
2015-01-15 22:00:00+00:00,53.49,51.245174,SELL,-8.204575
2015-01-15 23:00:00+00:00,45.92,47.040726,SELL,-8.289053
2015-01-16 00:00:00+00:00,43.7,43.141495,SELL,-3.541533
2015-01-16 01:00:00+00:00,42.91,41.613625,HOLD,0.07059463
2015-01-16 02:00:00+00:00,42.15,41.643,HOLD,1.0011301
2015-01-16 03:00:00+00:00,42.73,42.059902,BUY,8.329192
2015-01-16 04:00:00+00:00,45.02,45.563152,BUY,11.321148
2015-01-16 05:00:00+00:00,50.41,50.721424,BUY,23.59609
2015-01-16 06:00:00+00:00,66.58,62.689697,BUY,18.804096
2015-01-16 07:00:00+00:00,78.3,74.47793,BUY,11.483368
2015-01-16 08:00:00+00:00,85.84,83.0305,BUY,7.175566
2015-01-16 09:00:00+00:00,89.11,88.98841,SELL,-4.1023707
2015-01-16 10:00:00+00:00,85.59,85.337776,SELL,-6.3590345
2015-01-16 11:00:00+00:00,78.55,79.91112,SELL,-9.299187
2015-01-16 12:00:00+00:00,71.22,72.480034,SELL,-12.032854
2015-01-16 13:00:00+00:00,61.29,63.758617,SELL,-7.4198484
2015-01-16 14:00:00+00:00,59.4,59.027824,BUY,5.3299546
2015-01-16 15:00:00+00:00,66.69,62.17398,BUY,15.564367
2015-01-16 16:00:00+00:00,71.61,71.85097,BUY,12.214915
2015-01-16 17:00:00+00:00,82.21,80.6275,BUY,3.802798
2015-01-16 18:00:00+00:00,84.46,83.6936,SELL,-2.1559565
2015-01-16 19:00:00+00:00,82.09,81.889206,SELL,-6.671961
2015-01-16 20:00:00+00:00,76.0,76.42559,SELL,-10.527494
2015-01-16 21:00:00+00:00,68.82,68.37989,SELL,-12.8980875
2015-01-16 22:00:00+00:00,58.81,59.560192,SELL,-12.770689
2015-01-16 23:00:00+00:00,50.65,51.953945,SELL,-8.036615
2015-01-17 00:00:00+00:00,47.98,47.778606,SELL,-5.0716596
2015-01-17 01:00:00+00:00,46.67,45.35544,HOLD,-1.9403421
2015-01-17 02:00:00+00:00,46.66,44.475388,HOLD,1.4490577
2015-01-17 03:00:00+00:00,45.48,45.11986,HOLD,1.3339138
2015-01-17 04:00:00+00:00,46.52,45.72172,BUY,4.0558248
2015-01-17 05:00:00+00:00,47.61,47.576115,BUY,12.320113
2015-01-17 06:00:00+00:00,51.97,53.437546,BUY,11.271692
2015-01-17 07:00:00+00:00,58.88,59.46086,BUY,12.571022
2015-01-17 08:00:00+00:00,68.81,66.9357,BUY,8.901468
2015-01-17 09:00:00+00:00,73.52,72.89396,HOLD,-0.24856722
2015-01-17 10:00:00+00:00,73.67,72.71277,HOLD,-1.8256443
2015-01-17 11:00:00+00:00,71.88,71.38529,SELL,-5.164668
2015-01-17 12:00:00+00:00,68.06,67.69848,SELL,-6.754961
2015-01-17 13:00:00+00:00,58.83,63.125473,SELL,-11.5349
2015-01-17 14:00:00+00:00,51.47,55.844013,SELL,-5.527655
2015-01-17 15:00:00+00:00,51.0,52.75715,BUY,4.2585483
2015-01-17 16:00:00+00:00,55.19,55.003838,BUY,25.740099
2015-01-17 17:00:00+00:00,72.1,69.16188,BUY,10.086643
2015-01-17 18:00:00+00:00,75.99,76.13799,HOLD,-0.53899175
2015-01-17 19:00:00+00:00,74.0,75.727615,SELL,-5.792427
2015-01-17 20:00:00+00:00,70.78,71.34115,SELL,-11.441036
2015-01-17 21:00:00+00:00,57.88,63.17898,SELL,-15.971872
2015-01-17 22:00:00+00:00,53.7,53.088116,SELL,-8.054772
2015-01-17 23:00:00+00:00,54.28,48.81199,BUY,2.1882465
2015-01-18 00:00:00+00:00,50.61,49.880116,SELL,-5.0516706
2015-01-18 01:00:00+00:00,44.42,47.360336,SELL,-11.777029
2015-01-18 02:00:00+00:00,41.89,41.782696,SELL,-3.6005936
2015-01-18 03:00:00+00:00,40.46,40.27827,HOLD,-0.64819485
2015-01-18 04:00:00+00:00,41.77,40.01719,BUY,7.3255816
2015-01-18 05:00:00+00:00,42.1,42.94868,BUY,4.936619
2015-01-18 06:00:00+00:00,45.21,45.068893,BUY,6.968066
2015-01-18 07:00:00+00:00,47.87,48.209324,BUY,7.909622
2015-01-18 08:00:00+00:00,53.03,52.0225,BUY,8.852187
2015-01-18 09:00:00+00:00,56.4,56.62763,BUY,4.623751
2015-01-18 10:00:00+00:00,64.8,59.24595,BUY,8.136929
2015-01-18 11:00:00+00:00,62.38,64.06675,SELL,-3.9307785
2015-01-18 12:00:00+00:00,66.25,61.548428,HOLD,1.7152011
2015-01-18 13:00:00+00:00,66.2,62.604107,HOLD,-1.0287002
2015-01-18 14:00:00+00:00,60.23,61.9601,SELL,-5.2630243
2015-01-18 15:00:00+00:00,59.38,58.699123,BUY,4.281545
2015-01-18 16:00:00+00:00,58.14,61.212353,BUY,15.516535
2015-01-18 17:00:00+00:00,69.59,70.71039,BUY,5.9909353
2015-01-18 18:00:00+00:00,74.81,74.9466,HOLD,1.2570697
2015-01-18 19:00:00+00:00,74.28,75.88873,SELL,-3.0406194
2015-01-18 20:00:00+00:00,73.59,73.581245,SELL,-7.7682986
2015-01-18 21:00:00+00:00,68.64,67.865234,SELL,-9.092771
2015-01-18 22:00:00+00:00,59.72,61.694405,SELL,-11.435972
2015-01-18 23:00:00+00:00,54.84,54.63905,SELL,-8.477216
2015-01-19 00:00:00+00:00,49.19,50.00718,SELL,-6.880886
2015-01-19 01:00:00+00:00,46.43,46.566242,SELL,-3.2314494
2015-01-19 02:00:00+00:00,42.18,45.061478,SELL,-7.541247
2015-01-19 03:00:00+00:00,40.08,41.66328,BUY,5.1200814
2015-01-19 04:00:00+00:00,44.03,43.796474,BUY,18.59798
2015-01-19 05:00:00+00:00,50.25,51.941734,BUY,18.131126
2015-01-19 06:00:00+00:00,61.48,61.359356,BUY,12.582808
2015-01-19 07:00:00+00:00,69.97,69.080086,BUY,7.5291915
2015-01-19 08:00:00+00:00,77.42,74.28126,BUY,8.753206
2015-01-19 09:00:00+00:00,79.88,80.78325,HOLD,-1.5842776
2015-01-19 10:00:00+00:00,79.56,79.50342,SELL,-3.1524453
2015-01-19 11:00:00+00:00,74.48,76.997116,SELL,-8.014345
2015-01-19 12:00:00+00:00,69.32,70.8263,SELL,-7.4685903
2015-01-19 13:00:00+00:00,63.24,65.536575,SELL,-5.0957565
2015-01-19 14:00:00+00:00,63.06,62.19699,BUY,4.3810053
2015-01-19 15:00:00+00:00,68.6,64.921844,BUY,13.57299
2015-01-19 16:00:00+00:00,74.64,73.73368,BUY,13.831093
2015-01-19 17:00:00+00:00,86.83,83.931854,BUY,6.188772
2015-01-19 18:00:00+00:00,88.95,89.126205,HOLD,-1.7786671
2015-01-19 19:00:00+00:00,87.94,87.54095,SELL,-6.1842747
2015-01-19 20:00:00+00:00,83.12,82.127174,SELL,-8.357331
2015-01-19 21:00:00+00:00,75.57,75.263535,SELL,-8.555042
2015-01-19 22:00:00+00:00,69.89,68.82471,SELL,-12.210742
2015-01-19 23:00:00+00:00,57.6,60.4207,SELL,-12.239038
2015-01-20 00:00:00+00:00,53.55,53.025787,SELL,-3.9650466
2015-01-20 01:00:00+00:00,52.35,50.92329,HOLD,-1.3752323
2015-01-20 02:00:00+00:00,50.3,50.222977,HOLD,-0.10785641
2015-01-20 03:00:00+00:00,49.46,50.168808,HOLD,1.9808763
2015-01-20 04:00:00+00:00,51.79,51.16259,BUY,10.221231
2015-01-20 05:00:00+00:00,56.08,56.392036,BUY,20.27112
2015-01-20 06:00:00+00:00,70.93,67.82333,BUY,13.692999
2015-01-20 07:00:00+00:00,80.62,77.11038,BUY,8.756435
2015-01-20 08:00:00+00:00,83.78,83.8625,BUY,5.4545174
2015-01-20 09:00:00+00:00,92.88,88.4368,HOLD,1.6887592
2015-01-20 10:00:00+00:00,90.6,89.93028,SELL,-2.5784185
2015-01-20 11:00:00+00:00,86.02,87.6115,SELL,-6.088189
2015-01-20 12:00:00+00:00,81.19,82.27755,SELL,-5.7798557
2015-01-20 13:00:00+00:00,79.26,77.522026,HOLD,-0.32370937
2015-01-20 14:00:00+00:00,79.15,77.27108,BUY,2.1070836
2015-01-20 15:00:00+00:00,79.79,78.89925,BUY,4.382341
2015-01-20 16:00:00+00:00,84.12,82.35688,BUY,10.0564995
2015-01-20 17:00:00+00:00,89.84,90.6391,HOLD,0.07053725
2015-01-20 18:00:00+00:00,90.69,90.70303,HOLD,-1.2562929
2015-01-20 19:00:00+00:00,89.56,89.56354,SELL,-6.172231
2015-01-20 20:00:00+00:00,85.41,84.03547,SELL,-6.6813817
2015-01-20 21:00:00+00:00,78.73,78.42074,SELL,-7.311687
2015-01-20 22:00:00+00:00,71.82,72.68686,SELL,-8.557645
2015-01-20 23:00:00+00:00,70.53,66.466576,SELL,-7.0317903
2015-01-21 00:00:00+00:00,59.37,61.792786,SELL,-9.44541
2015-01-21 01:00:00+00:00,56.97,55.956203,SELL,-2.8164546
2015-01-21 02:00:00+00:00,54.04,54.380222,SELL,-3.26297
2015-01-21 03:00:00+00:00,52.15,52.605812,BUY,2.0014725
2015-01-21 04:00:00+00:00,53.32,53.658703,BUY,11.418477
2015-01-21 05:00:00+00:00,55.91,59.78571,BUY,16.625673
2015-01-21 06:00:00+00:00,68.61,69.72549,BUY,9.718627
2015-01-21 07:00:00+00:00,76.21,76.50185,BUY,6.3096166
2015-01-21 08:00:00+00:00,78.3,81.32882,BUY,2.1755488
2015-01-21 09:00:00+00:00,83.04,83.09817,HOLD,-1.5994171
2015-01-21 10:00:00+00:00,80.02,81.76908,SELL,-3.685094
2015-01-21 11:00:00+00:00,74.73,78.75581,SELL,-10.211455
2015-01-21 12:00:00+00:00,67.08,70.7137,SELL,-9.721116
2015-01-21 13:00:00+00:00,61.83,63.83954,SELL,-3.0133996
2015-01-21 14:00:00+00:00,61.84,61.9158,BUY,5.19781
2015-01-21 15:00:00+00:00,61.8,65.13406,BUY,6.8214693
2015-01-21 16:00:00+00:00,70.91,69.57716,BUY,16.674679
2015-01-21 17:00:00+00:00,80.27,81.17893,HOLD,1.3591459
2015-01-21 18:00:00+00:00,78.82,82.28227,SELL,-5.296126
2015-01-21 19:00:00+00:00,75.67,77.9245,SELL,-8.131983
2015-01-21 20:00:00+00:00,65.81,71.58769,SELL,-14.921516
2015-01-21 21:00:00+00:00,61.64,60.905724,SELL,-4.907256
2015-01-21 22:00:00+00:00,55.47,57.916924,SELL,-13.007149
2015-01-21 23:00:00+00:00,50.5,50.383583,SELL,-5.851472
2015-01-22 00:00:00+00:00,48.08,47.435402,SELL,-3.305244
2015-01-22 01:00:00+00:00,46.15,45.867546,SELL,-4.222639
2015-01-22 02:00:00+00:00,42.91,43.930725,SELL,-4.7829504
2015-01-22 03:00:00+00:00,42.11,41.82954,BUY,6.1898727
2015-01-22 04:00:00+00:00,42.31,44.418736,BUY,7.5700192
2015-01-22 05:00:00+00:00,48.23,47.781242,BUY,16.076176
2015-01-22 06:00:00+00:00,53.17,55.46264,BUY,15.675018
2015-01-22 07:00:00+00:00,70.72,64.15642,BUY,16.045444
2015-01-22 08:00:00+00:00,73.93,74.4506,BUY,4.6027064
2015-01-22 09:00:00+00:00,78.61,77.87734,HOLD,-1.7011447
2015-01-22 10:00:00+00:00,77.13,76.552536,SELL,-3.9635758
2015-01-22 11:00:00+00:00,70.98,73.51832,SELL,-8.720446
2015-01-22 12:00:00+00:00,67.09,67.10719,SELL,-6.321714
2015-01-22 13:00:00+00:00,61.68,62.86487,SELL,-4.458202
2015-01-22 14:00:00+00:00,61.59,60.062225,BUY,3.3084254
2015-01-22 15:00:00+00:00,65.0,62.04934,BUY,10.895162
2015-01-22 16:00:00+00:00,73.58,68.809715,BUY,17.773348
2015-01-22 17:00:00+00:00,83.65,81.039505,BUY,4.185686
2015-01-22 18:00:00+00:00,83.57,84.431564,SELL,-3.1935697
2015-01-22 19:00:00+00:00,82.46,81.73518,SELL,-6.278473
2015-01-22 20:00:00+00:00,78.29,76.60346,SELL,-8.1071205
2015-01-22 21:00:00+00:00,70.61,70.39313,SELL,-10.867974
2015-01-22 22:00:00+00:00,62.33,62.74282,SELL,-10.182315
2015-01-22 23:00:00+00:00,53.63,56.35415,SELL,-12.333278
2015-01-23 00:00:00+00:00,51.21,49.403835,SELL,-2.5000157
2015-01-23 01:00:00+00:00,48.45,48.16873,SELL,-4.46873
2015-01-23 02:00:00+00:00,47.03,46.0162,HOLD,-1.2080705
2015-01-23 03:00:00+00:00,43.58,45.460293,HOLD,-0.06498202
2015-01-23 04:00:00+00:00,46.46,45.43075,BUY,13.465389
2015-01-23 05:00:00+00:00,52.28,51.54818,BUY,20.446922
2015-01-23 06:00:00+00:00,65.64,62.088196,BUY,19.205744
2015-01-23 07:00:00+00:00,76.4,74.012695,BUY,8.01081
2015-01-23 08:00:00+00:00,79.97,79.94171,BUY,4.36083
2015-01-23 09:00:00+00:00,84.61,83.42783,SELL,-2.085431
2015-01-23 10:00:00+00:00,83.52,81.688,SELL,-3.0272505
2015-01-23 11:00:00+00:00,78.96,79.2151,SELL,-6.938623
2015-01-23 12:00:00+00:00,72.31,73.718666,SELL,-9.751168
2015-01-23 13:00:00+00:00,61.96,66.530235,SELL,-9.922226
2015-01-23 14:00:00+00:00,60.84,59.928955,BUY,3.8171508
2015-01-23 15:00:00+00:00,65.34,62.216534,BUY,12.672791
2015-01-23 16:00:00+00:00,72.57,70.101105,BUY,15.455408
2015-01-23 17:00:00+00:00,81.1,80.93552,BUY,3.3797715
2015-01-23 18:00:00+00:00,83.19,83.67095,SELL,-2.3389704
2015-01-23 19:00:00+00:00,81.51,81.71391,SELL,-5.9174137
2015-01-23 20:00:00+00:00,77.05,76.87856,SELL,-7.9961276
2015-01-23 21:00:00+00:00,71.83,70.731255,SELL,-8.19406
2015-01-23 22:00:00+00:00,62.47,64.93549,SELL,-11.67876
2015-01-23 23:00:00+00:00,58.78,57.351833,SELL,-4.812158
2015-01-24 00:00:00+00:00,55.81,54.591972,SELL,-3.663214
